10012,209,1072.2643692550016
10013,185,705.7551549860176
10013,186,956.3867947514964
10013,224,624.0982912730731
10013,225,1011.5710772977815
10013,264,1018.016937079162
10013,1236,996.9450566633316
10013,1274,1002.1622290343101
10013,1275,617.6830775705375
10013,1314,960.1058526522354
10013,1315,720.0892930691847
10014,92,906.4886255748414
10014,131,772.9747362221499
10014,170,1001.3505559025289
10014,171,711.2873892582824
10014,209,936.1643246661002
10014,210,705.6402521708854
10014,249,894.9915432018194
10014,250,739.6014489396507
10014,288,889.6136254902667
10014,289,806.7763458535671
10014,328,941.3368589076616
10014,329,911.9327219557126
10014,367,1070.059571523446
10014,368,1065.062056311099
10015,676,1018.0098129287805
10015,677,791.2172728914476
10015,715,844.9792166325218
10015,716,698.8122126794406
10015,1264,819.7829367389668
10015,1303,856.5306175765854
10015,1304,655.7451392390346
10015,1343,1039.499870409642
10016,257,874.1174101711456
10016,295,1067.1912850790839
10016,296,556.8789032073778
10016,336,893.3727192943952
10016,844,1057.513597334037
10016,883,1006.829458608263
10016,884,642.705923349469
10016,922,986.1399166549936
10016,923,752.2782989212513
10017,317,987.2369237289449
10017,356,940.8128452778952
10017,357,608.0982435233976
10017,395,1026.837936734716
10017,396,882.4180091546765
10017,943,883.2204497989411
10017,944,1016.7891725935137
10017,983,611.8634667928848
10017,984,932.4690756732302
10017,1022,992.2439965893924
